probeID;probesetid;sequencesourceid;GeneSymbol;GeneName;wilcox.pvalue;FoldChange;wilcox.pvalue.ubc;FoldChange.ubc;FDR.wilcox.ubc;wilcox.pvalue.grng;FoldChange.grng;FDR.wilcox.grng;X7_HighlyReproducedProbeSets_Bonferroni;X599_ReproducedProbeSets_FDR;Laval_clusters;UBC_clusters;GRNG_clusters
X100123667_TGI_at;100123667_TGI_at;NM_144580;C1orf85;chromosome 1 open reading frame 85;0,00000000000021600000;1,490934262;0,105425446;1,089519783;0,146522731;0,003063783;1,368786538;0,018596182;0;0;NA;NA;NA
X100123681_TGI_at;100123681_TGI_at;NM_015981;CAMK2A;calcium/calmodulin-dependent protein kinase (CaM kinase) II alpha;0,00000001480000000000;0,764943549;0,048777784;0,92337642;0,0799648;0,203035049;0,900636405;0,330514884;0;0;NA;NA;NA
X100123700_TGI_at;100123700_TGI_at;DQ893266;ACSL5;acyl-CoA synthetase long-chain family member 5;0,00000000000066600000;1,337127716;0,020508088;1,121583037;0,041649382;1,45E-06;1,468895133;0,000668695;0;1;U6;U1;U4
X100123705_TGI_at;100123705_TGI_at;NM_018425;PI4K2A;phosphatidylinositol 4-kinase type 2 alpha;0,00000000000318000000;1,432349073;1,51E-05;1,224347859;0,000343266;7,19E-06;1,394504516;0,001159269;1;1;U2;U2;U3
X100123706_TGI_at;100123706_TGI_at;NM_020828;ZFP28;zinc finger protein 28 homolog (mouse);0,00000024800000000000;0,790344594;0,049873966;0,896487092;0,081389261;0,043170182;0,800155893;0,107774978;0;0;NA;NA;NA
X100123718_TGI_at;100123718_TGI_at;ENST00000266517;ETNK1;ethanolamine kinase 1;0,00000000693000000000;1,408113871;0,001175193;1,168897394;0,005372547;0,888166261;1,023930706;0,935477078;0;0;NA;NA;NA
X100123723_TGI_at;100123723_TGI_at;M81592;GGCX;gamma-glutamyl carboxylase;0,00000013300000000000;1,233241811;0,264710888;1,04971922;0,314009273;0,039719764;1,183856046;0,101661999;0;0;NA;NA;NA
X100123730_TGI_at;100123730_TGI_at;NM_005532;IFI27;interferon, alpha-inducible protein 27;0,00000000006990000000;0,7917528;0,032873206;0,889807415;0,058795973;0,53491626;1,06702194;0,664624174;0;0;NA;NA;NA
X100123803_TGI_at;100123803_TGI_at;NM_013314;BLNK;B-cell linker;0,00000012300000000000;1,325285832;0,001522442;1,240898893;0,006576612;0,144787165;1,222647383;0,25853132;0;0;NA;NA;NA
X100123807_TGI_at;100123807_TGI_at;NM_016580;PCDH12;protocadherin 12;0,00000004450000000000;0,709966991;0,008928786;0,820815946;0,022785018;0,797584764;0,939042116;0,871690639;0;0;NA;NA;NA
X100123838_TGI_at;100123838_TGI_at;NM_017438;SETD4;SET domain containing 4;0,00000003110000000000;0,813253216;0,09349449;0,933946191;0,133569477;0,008831116;0,851565727;0,036964527;0;0;NA;NA;NA
X100123846_TGI_at;100123846_TGI_at;AF165531;GGA2;golgi associated, gamma adaptin ear containing, ARF binding protein 2;0,00000000816000000000;1,340652053;0,004662592;1,155972272;0,01433925;0,039901467;1,186694602;0,101661999;0;0;NA;NA;NA
X100123853_TGI_at;100123853_TGI_at;AF017635;STK39;serine threonine kinase 39 (STE20/SPS1 homolog, yeast);0,00000007750000000000;1,244895172;0,017262702;1,149913216;0,036531641;0,901252766;1,01929007;0,944937432;0;0;NA;NA;NA
X100123860_TGI_at;100123860_TGI_at;AK025100;;;0,00000000001120000000;1,290101401;0,000803306;1,133404159;0,004223584;4,28E-05;1,359195787;0,001969095;0;1;U2;U1;U1
X100123873_TGI_at;100123873_TGI_at;BF526220;TNS1;tensin 1;0,00000000345000000000;0,805243883;0,538062749;0,963923043;0,575755724;0,91266668;1,019200098;0,951873502;0;0;NA;NA;NA
X100123912_TGI_at;100123912_TGI_at;NM_017734;PALMD;palmdelphin;0,00000000000236000000;0,69996895;0,004662592;0,835485093;0,01433925;0,043170182;0,845076556;0,107774978;0;0;NA;NA;NA
X100123973_TGI_at;100123973_TGI_at;BT007214;MYOZ2;myozenin 2;0,00000058700000000000;0,805916851;0,047744551;0,867661214;0,078550632;0,81616847;1,012399943;0,885097907;0;0;NA;NA;NA
X100123982_TGI_at;100123982_TGI_at;NM_170743;IL28RA;interleukin 28 receptor, alpha (interferon, lambda receptor);0,00000000052900000000;1,410141134;0,00691763;1,262997722;0,018980446;3,28E-05;1,660336051;0,001805101;0;1;U1;U1;U1
X100124023_TGI_at;100124023_TGI_at;NM_203371;;fin bud initiation factor;0,00000000104000000000;0,493850447;0,004299091;0,737632982;0,01351802;0,083615947;0,772788147;0,17510994;0;0;NA;NA;NA
X100124040_TGI_at;100124040_TGI_at;NM_021648;TSPYL4;TSPY-like 4;0,00000001950000000000;0,830361316;0,85364584;1,001213533;0,867097555;0,001073561;0,787679665;0,009774253;0;0;NA;NA;NA
X100124045_TGI_at;100124045_TGI_at;ENST00000369709;RAP1A;RAP1A, member of RAS oncogene family;0,00000000044600000000;0,759924268;0,029927107;0,890802735;0,05498277;0,034779818;0,865111804;0,093703947;0;0;NA;NA;NA
X100124088_TGI_at;100124088_TGI_at;NM_021732;AVPI1;arginine vasopressin-induced 1;0,00000000160000000000;1,335378275;0,013833329;1,171012295;0,031000594;0,299373904;1,108762828;0,437985516;0;0;NA;NA;NA
X100124092_TGI_at;100124092_TGI_at;AK000215;PGPEP1;pyroglutamyl-peptidase I;0,00000000000000163000;1,479585506;0,200482866;1,050986787;0,249288687;0,191451954;1,127756809;0,318230865;0;0;NA;NA;NA
X100124107_TGI_at;100124107_TGI_at;BC002457;DERL1;Der1-like domain family, member 1;0,00000000000007290000;1,318294879;0,006276536;1,116998046;0,017652074;0,007948708;1,225632423;0,034341403;0;1;U6;U1;U1
X100124113_TGI_at;100124113_TGI_at;NM_020856;TSHZ3;teashirt zinc finger homeobox 3;0,00000000280000000000;0,778199385;0,000352894;0,840701879;0,002369537;0,005235058;0,796332422;0,025720413;0;1;D1;D1;D1
X100124137_TGI_at;100124137_TGI_at;NM_138437;GPRASP2;G protein-coupled receptor associated sorting protein 2;0,00000000158000000000;0,813885316;0,180635617;0,95270545;0,228130327;0,09653965;0,902645412;0,193392487;0;0;NA;NA;NA
X100124179_TGI_at;100124179_TGI_at;NM_005308;GRK5;G protein-coupled receptor kinase 5;0,00000000003370000000;0,774999714;0,000447131;0,836944284;0,002792833;0,031192857;0,819227349;0,087269599;0;0;NA;NA;NA
X100124186_TGI_at;100124186_TGI_at;ENST00000292392;FCRL3;Fc receptor-like 3;0,00000061400000000000;0,588667483;0,363087998;0,853289874;0,409888833;0,072102527;0,665510087;0,157336794;0;0;NA;NA;NA
X100124248_TGI_at;100124248_TGI_at;ENST00000361972;SFMBT2;Scm-like with four mbt domains 2;0,00000000021900000000;1,416854245;0,000248471;1,244115412;0,001888732;0,159283623;1,115648042;0,276600817;0;0;NA;NA;NA
X100124256_TGI_at;100124256_TGI_at;NM_199194;BRE;brain and reproductive organ-expressed (TNFRSF1A modulator);0,00000001700000000000;1,213194815;0,017425747;1,048528837;0,036664064;0,16275398;1,079920057;0,281112582;0;0;NA;NA;NA
X100124261_TGI_at;100124261_TGI_at;NM_078467;CDKN1A;cyclin-dependent kinase inhibitor 1A (p21, Cip1);0,00000061600000000000;1,742106293;0,010591601;1,266481972;0,02564743;0,927501324;0,964924138;0,959350695;0;0;NA;NA;NA
X100124265_TGI_at;100124265_TGI_at;NM_001040630;NCALD;neurocalcin delta;0,00000000102000000000;0,781427188;0,000348984;0,826512052;0,00235309;0,04591269;0,867122926;0,113218515;0;0;NA;NA;NA
X100124274_TGI_at;100124274_TGI_at;NM_198834;ACACA;acetyl-Coenzyme A carboxylase alpha;0,00000000009040000000;1,20594706;0,002239351;1,114831121;0,008591489;0,005437653;1,282276713;0,026196646;0;1;U1;U1;U1
X100124309_TGI_at;100124309_TGI_at;CA841412;SH3TC1;SH3 domain and tetratricopeptide repeats 1;0,00000050500000000000;1,328556878;0,238891819;1,042882981;0,287837906;0,045429645;1,154849348;0,112199038;0;0;NA;NA;NA
X100124329_TGI_at;100124329_TGI_at;NM_018420;SLC22A15;solute carrier family 22, member 15;0,00000000100000000000;1,483038944;0,005004235;1,213940819;0,015130065;0,033503156;1,228812817;0,091046096;0;0;NA;NA;NA
X100124330_TGI_at;100124330_TGI_at;NM_080717;TBX5;T-box 5;0,00000000609000000000;0,782371815;0,027446409;0,88464729;0,051460022;0,307230301;0,892102045;0,446439703;0;0;NA;NA;NA
X100124343_TGI_at;100124343_TGI_at;NM_001671;ASGR1;asialoglycoprotein receptor 1;0,00000000008210000000;1,400767842;0,085983342;1,08533318;0,125169065;0,000276376;1,287465582;0,004763426;0;0;NA;NA;NA
X100124392_TGI_at;100124392_TGI_at;CN307838;KIAA0355;KIAA0355;0,00000003020000000000;0,786865278;0,01500958;0,86665514;0,032976056;0,030713739;0,830027168;0,086003807;0;0;NA;NA;NA
X100124394_TGI_at;100124394_TGI_at;NM_003120;SPI1;spleen focus forming virus (SFFV) proviral integration oncogene spi1;0,00000000562000000000;1,505957431;0,01344048;1,176480404;0,030302638;0,00236704;1,694136653;0,016094875;0;1;U1;U1;U1
X100124425_TGI_at;100124425_TGI_at;ENST00000331920;PTCH1;patched homolog 1 (Drosophila);0,00000000459000000000;0,745471224;0,076106704;0,901443464;0,113351158;0,81616847;0,940491266;0,885097907;0;0;NA;NA;NA
X100124441_TGI_at;100124441_TGI_at;AB219936;MARVELD2;MARVEL domain containing 2;0,00000014500000000000;0,806559528;0,007934042;0,850940487;0,020960178;0,567746993;1,169771139;0,6918142;0;0;NA;NA;NA
X100124455_TGI_at;100124455_TGI_at;NM_031498;GNGT2;guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 2;0,00000000000000531000;1,824012698;0,001088806;1,286771352;0,005115482;0,000292732;1,577536314;0,004872704;0;1;U5;U1;U1
X100124471_TGI_at;100124471_TGI_at;NM_020760;HECW2;HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2;0,00000004580000000000;0,704654715;0,000577323;0,755556673;0,003352635;0,57904816;0,979340578;0,700552635;0;0;NA;NA;NA
X100124473_TGI_at;100124473_TGI_at;AL037701;DENND2A;DENN/MADD domain containing 2A;0,00000000155000000000;0,617840968;0,000231545;0,776309591;0,001809564;0,885953667;0,99456683;0,935477078;0;0;NA;NA;NA
X100124490_TGI_at;100124490_TGI_at;NM_001995;ACSL1;acyl-CoA synthetase long-chain family member 1;0,00000000000069900000;1,387458556;0,020112876;1,107185693;0,041020393;0,020452962;1,227914916;0,064249412;0;0;NA;NA;NA
X100124518_TGI_at;100124518_TGI_at;NM_002090;CXCL3;chemokine (C-X-C motif) ligand 3;0,00000025400000000000;2,153423754;3,22E-05;1,874757697;0,000510526;0,00057123;2,00829429;0,006879298;0;1;U1;U3;U1
X100124563_TGI_at;100124563_TGI_at;NM_006770;MARCO;macrophage receptor with collagenous structure;0,00000000005780000000;1,583253938;0,010183485;1,284158555;0,024967324;0,000992908;1,967593809;0,009357144;0;1;U2;U1;U1
X100124616_TGI_at;100124616_TGI_at;AB073386;;Src homology 3 domain-containing guanine nucleotide exchange factor;0,00000000263000000000;0,722080353;0,101985231;0,892859071;0,142912348;0,315219134;1,127043724;0,454361033;0;0;NA;NA;NA
X100124646_TGI_at;100124646_TGI_at;BX647313;PBX1;pre-B-cell leukemia homeobox 1;0,00000021800000000000;0,787105096;0,118560965;0,935022923;0,160488026;0,096917017;0,895816105;0,193653778;0;0;NA;NA;NA
X100124701_TGI_at;100124701_TGI_at;NM_014298;QPRT;quinolinate phosphoribosyltransferase;0,00000000214000000000;1,342650315;0,002325633;1,152843704;0,008756443;0,006224908;1,234473997;0,028702256;0;1;U1;U1;U1
X100124713_TGI_at;100124713_TGI_at;T68445;;;0,00000000000010100000;0,695212133;0,003020068;0,777980755;0,0105686;0,039719764;0,848220217;0,101661999;0;0;NA;NA;NA
X100124737_TGI_at;100124737_TGI_at;NM_014232;VAMP2;vesicle-associated membrane protein 2 (synaptobrevin 2);0,00000000553000000000;0,830964598;0,10924462;0,954624949;0,150284122;0,858977898;1,041223854;0,915504552;0;0;NA;NA;NA
X100124755_TGI_at;100124755_TGI_at;NM_152451;GCOM1;GRINL1A complex locus;0,00000000060700000000;0,649263033;0,121288819;0,864354128;0,163493879;0,721968894;1,13052307;0,81331903;0;0;NA;NA;NA
X100124771_TGI_at;100124771_TGI_at;BC041906;;;0,00000009910000000000;0,774043937;0,319186712;0,938055898;0,368063962;0,131303184;0,906970157;0,240585653;0;0;NA;NA;NA
X100124798_TGI_at;100124798_TGI_at;NM_030948;PHACTR1;phosphatase and actin regulator 1;0,00000000000202000000;1,558321394;0,010906918;1,174616768;0,02611664;0,000173465;1,592005844;0,004028419;0;1;U4;U1;U1
X100124815_TGI_at;100124815_TGI_at;BC037909;;hypothetical protein LOC642924;0,00000001180000000000;0,729183236;0,047465782;0,847513436;0,078171801;0,279853683;0,882449096;0,417964977;0;0;NA;NA;NA
X100124818_TGI_at;100124818_TGI_at;AK131463;PREPL;prolyl endopeptidase-like;0,00000040200000000000;1,291283219;0,080922752;1,072626327;0,119038808;0,052890615;1,207844349;0,126177982;0;0;NA;NA;NA
X100124841_TGI_at;100124841_TGI_at;BC016153;TMEM45B;transmembrane protein 45B;0,00000000001320000000;1,516686514;0,08392924;1,129605766;0,122844659;0,110976585;1,2069703;0,212903293;0;0;NA;NA;NA
X100124853_TGI_at;100124853_TGI_at;AK098285;CHCHD7;coiled-coil-helix-coiled-coil-helix domain containing 7;0,00000012200000000000;1,204929138;0,095734617;1,074695305;0,135719763;0,009802261;1,184645581;0,039467969;0;0;NA;NA;NA
X100124874_TGI_at;100124874_TGI_at;AK090985;CBFA2T3;"core-binding factor, runt domain, alpha subunit 2; translocated to, 3";0,00000012600000000000;0,773703773;0,011047817;0,885856864;0,026395193;0,449193241;0,924199732;0,587204022;0;0;NA;NA;NA
X100124914_TGI_at;100124914_TGI_at;AB046856;TANC2;tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2;0,00000000000281000000;1,281968267;0,103678413;1,072101532;0,14471872;0,00256018;1,338198194;0,01677126;0;0;NA;NA;NA
X100124986_TGI_at;100124986_TGI_at;NM_003374;VDAC1;voltage-dependent anion channel 1;0,00000000011100000000;1,200858139;0,031138172;1,065185123;0,056571775;0,411774001;1,046079385;0,552978168;0;0;NA;NA;NA
X100125024_TGI_at;100125024_TGI_at;DQ891897;LEPROTL1;leptin receptor overlapping transcript-like 1;0,00000000241000000000;1,224103455;0,021357694;1,123841119;0,042923852;0,004342204;1,189092751;0,022867523;0;1;U2;U1;U1
X100125041_TGI_at;100125041_TGI_at;NM_001032998;KYNU;kynureninase (L-kynurenine hydrolase);0,00000000044700000000;1,759483558;0,000889677;1,444974395;0,004487371;0,005143125;1,520302368;0,025423759;0;1;U2;U1;U1
X100125045_TGI_at;100125045_TGI_at;U83460;SLC31A1;solute carrier family 31 (copper transporters), member 1;0,00000000000000011500;2,020980444;3,14E-05;1,315944125;0,000508004;0,000343576;1,431450478;0,005300617;0;1;U2;U1;U1
X100125046_TGI_at;100125046_TGI_at;NM_024989;PGAP1;post-GPI attachment to proteins 1;0,00000005680000000000;0,733359047;0,458209165;0,987712674;0,500952558;0,034975442;0,794224171;0,093703947;0;0;NA;NA;NA
X100125080_TGI_at;100125080_TGI_at;AK090989;;;0,00000000178000000000;1,522025126;4,06E-07;1,677787302;3,96E-05;0,063921148;1,288243036;0,144788251;0;0;NA;NA;NA
X100125089_TGI_at;100125089_TGI_at;BX649145;;hypothetical protein LOC157562;0,00000004040000000000;0,727827367;0,140775035;0,907893874;0,184663386;0,491673531;0,93293093;0,627589621;0;0;NA;NA;NA
X100125122_TGI_at;100125122_TGI_at;NM_152687;GAPT;GRB2-binding adaptor protein, transmembrane;0,00000000400000000000;1,551332279;0,012813633;1,261918855;0,029356114;0,136822082;1,294276535;0,248858674;0;0;NA;NA;NA
X100125149_TGI_at;100125149_TGI_at;CA307526;;;0,00000000000128000000;2,074278407;0,002287756;1,46590534;0,008696308;0,001558392;1,726948989;0,012371173;0;1;U3;U1;U1
X100125150_TGI_at;100125150_TGI_at;NM_194450;CLEC4A;C-type lectin domain family 4, member A;0,00000000001910000000;1,487547157;0,008807054;1,186196074;0,022492182;0,086710607;1,18148808;0,179491513;0;0;NA;NA;NA
X100125155_TGI_at;100125155_TGI_at;BC015328;;;0,00000007040000000000;0,741322959;0,000889677;0,784729259;0,004487371;0,025716846;0,819204176;0,075487609;0;0;NA;NA;NA
X100125185_TGI_at;100125185_TGI_at;NM_001039538;MAP2;microtubule-associated protein 2;0,00000000006080000000;0,729648354;0,00155273;0,797794206;0,006643984;0,03340833;0,87622295;0,091046096;0;0;NA;NA;NA
X100125189_TGI_at;100125189_TGI_at;ENST00000320985;ZEB1;zinc finger E-box binding homeobox 1;0,00000000365000000000;0,801597618;0,063070935;0,899791922;0,097870787;0,002195888;0,787727561;0,015318934;0;0;NA;NA;NA
X100125197_TGI_at;100125197_TGI_at;NM_178865;SERINC2;serine incorporator 2;0,00000002650000000000;1,378477386;0,910249139;1,021408725;0,918801432;0,331593893;1,108760243;0,472261209;0;0;NA;NA;NA
X100125217_TGI_at;100125217_TGI_at;N33393;;;0,00000123000000000000;1,337400283;0,019371351;1,165221571;0,039944892;0,131303184;1,242669789;0,240585653;0;0;NA;NA;NA
X100125225_TGI_at;100125225_TGI_at;NM_016582;SLC15A3;solute carrier family 15, member 3;0,00000000000220000000;1,551917423;0,008207603;1,21427899;0,021454262;0,001826926;1,435315582;0,013920055;0;1;U2;U1;U1
X100125228_TGI_at;100125228_TGI_at;NM_170601;SIAE;sialic acid acetylesterase;0,00000002740000000000;1,258254607;0,008661579;1,153446075;0,022279544;0,000220177;1,383627887;0,004272984;0;1;U1;U1;U2
X100125249_TGI_at;100125249_TGI_at;AL161982;;;0,00000002130000000000;0,671057836;0,006140409;0,781906313;0,017344905;0,993400377;1,02142373;0,995253159;0;0;NA;NA;NA
X100125255_TGI_at;100125255_TGI_at;NM_002736;PRKAR2B;protein kinase, cAMP-dependent, regulatory, type II, beta;0,00000000408000000000;0,766119729;0,000921772;0,860217703;0,004620326;0,22530743;0,902200149;0,356838254;0;0;NA;NA;NA
X100125256_TGI_at;100125256_TGI_at;NM_014053;FLVCR1;feline leukemia virus subgroup C cellular receptor 1;0,00000000297000000000;1,473609048;0,106876436;1,140742532;0,148028686;0,029393816;1,226950385;0,083541684;0;0;NA;NA;NA
X100125272_TGI_at;100125272_TGI_at;CK004354;;;0,00000001640000000000;0,819836903;0,325938151;0,940840121;0,373976027;0,209185181;0,90573859;0,337324278;0;0;NA;NA;NA
X100125279_TGI_at;100125279_TGI_at;ENST00000375138;C1orf151;chromosome 1 open reading frame 151;0,00000000967000000000;0,781138936;0,002554823;0,856430868;0,009367686;0,691575598;0,977993933;0,790968117;0;0;NA;NA;NA
X100125280_TGI_at;100125280_TGI_at;AK055468;;;0,00000003760000000000;0,773753764;0,025303994;0,884681329;0,048602367;0,083615947;1,243648156;0,17510994;0;0;NA;NA;NA
X100125286_TGI_at;100125286_TGI_at;AK128527;BCAT1;branched chain aminotransferase 1, cytosolic;0,00000000000000022300;2,339931155;0,000407219;1,428295571;0,002646102;0,015374349;1,425724401;0,052959853;0;0;NA;NA;NA
X100125293_TGI_at;100125293_TGI_at;NM_002543;OLR1;oxidized low density lipoprotein (lectin-like) receptor 1;0,00000000000000067900;1,513413527;4,90E-05;1,267411993;0,000675058;0,000355178;1,489911846;0,00537129;0;1;U2;U2;U1
X100125301_TGI_at;100125301_TGI_at;NM_001080433;CCDC85A;coiled-coil domain containing 85A;0,00000000422000000000;0,660361322;0,10635186;0,857653776;0,147428836;0,993400377;1,016550241;0,995253159;0;0;NA;NA;NA
X100125321_TGI_at;100125321_TGI_at;NM_032562;PLA2G12B;phospholipase A2, group XIIB;0,00000126000000000000;1,540234455;0,032598151;1,303027419;0,058433727;0,018860805;1,426675884;0,060869395;0;0;NA;NA;NA
X100125335_TGI_at;100125335_TGI_at;NM_014048;MKL2;MKL/myocardin-like 2;0,00000000873000000000;0,797603897;0,002119201;0,900238233;0,00829913;0,197238472;0,933763118;0,324667823;0;0;NA;NA;NA
X100125340_TGI_at;100125340_TGI_at;AM392668;CTSZ;cathepsin Z;0,00000005380000000000;1,324817293;0,031041531;1,119371156;0,056428006;0,003371616;1,467907142;0,019650484;0;0;NA;NA;NA
X100125367_TGI_at;100125367_TGI_at;NM_020223;FAM20C;family with sequence similarity 20, member C;0,00000002370000000000;1,356948191;0,027429566;1,105816538;0,051460022;0,299373904;1,05193225;0,437985516;0;0;NA;NA;NA
X100125374_TGI_at;100125374_TGI_at;NM_005700;DPP3;dipeptidyl-peptidase 3;0,00000000011700000000;1,284044301;0,150191537;1,055636629;0,194717347;0,440813265;1,068481532;0,5787133;0;0;NA;NA;NA
X100125377_TGI_at;100125377_TGI_at;NM_002371;MAL;mal, T-cell differentiation protein;0,00000027200000000000;0,734454085;0,046032072;0,86802788;0,076356855;0,120037886;0,839155937;0,225850617;0;0;NA;NA;NA
X100125379_TGI_at;100125379_TGI_at;DQ893078;TKT;transketolase;0,00000000000020100000;1,283425775;0,020725238;1,114969146;0,042010971;0,000259767;1,332445122;0,004600156;0;1;U2;U1;U1
X100125394_TGI_at;100125394_TGI_at;AK074557;TMED4;transmembrane emp24 protein transport domain containing 4;0,00000000012000000000;0,822357377;0,970300741;1,01411902;0,972715175;0,374422782;0,944804935;0,511473085;0;0;NA;NA;NA
X100125397_TGI_at;100125397_TGI_at;NM_152318;C12orf45;chromosome 12 open reading frame 45;0,00000000064500000000;1,260641521;0,016268394;1,108326021;0,035002026;0,481261259;1,015110688;0,617970134;0;0;NA;NA;NA
X100125405_TGI_at;100125405_TGI_at;AK124913;;;0,00000000464000000000;0,740285465;0,006956535;0,840097251;0,019033032;0,209323164;0,886318077;0,337324278;0;0;NA;NA;NA
X100125423_TGI_at;100125423_TGI_at;NM_001430;EPAS1;endothelial PAS domain protein 1;0,00000000000086300000;0,83213427;0,000422686;0,919608606;0,002708384;0,474091728;0,966187612;0,610566891;0;0;NA;NA;NA
X100125425_TGI_at;100125425_TGI_at;NM_005849;IGSF6;immunoglobulin superfamily, member 6;0,00000000000005240000;1,964949587;1,32E-05;1,451968372;0,000318541;0,000345371;1,608246193;0,005300617;0;1;U2;U2;U1
X100125441_TGI_at;100125441_TGI_at;NM_014844;KIAA0329;KIAA0329;0,00000034300000000000;0,808135401;0,07705074;0,903164811;0,114387165;0,066842161;1,139504905;0,148369342;0;0;NA;NA;NA
X100125468_TGI_at;100125468_TGI_at;NM_002118;HLA-DMB;major histocompatibility complex, class II, DM beta;0,00000000013700000000;1,305246183;0,047390757;1,092826488;0,078088145;0,000747797;1,286210286;0,007913552;0;0;NA;NA;NA
